price_in_aud,year,engine_power_hp,torque_nm,no_of_cylinders,gear_box_speed,kerb_weight_lbs,mileage_in_city_mpg,mileage_on_highway_mpg,seating_capacity,fuel_tank_capacity_litres,no_of_doors,brand,made_in,body_type,transmission_type,steering_type,front_brake,rear_brake,fuel_type
56146.0,2023,292.0,352.56,6.0,8,4267.0,18.0,27.0,5,70.115,4,Chrysler,United States,sedan,automatic,rack & pinion,disc,disc,gasoline
52906.0,2023,292.0,352.56,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,rack & pinion,disc,disc,gasoline
55325.0,2022,292.0,352.56,6.0,8,4267.0,18.0,27.0,5,70.115,4,Chrysler,United States,sedan,automatic,rack & pinion,disc,disc,gasoline
77026.0,2023,260.0,400.02,6.0,1,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
68904.0,2023,287.0,355.27200000000005,6.0,9,4883.0,17.0,25.0,7,72.01,5,Chrysler,United States,minivan,automatic,rack & pinion,disc,disc,gasoline
74218.0,2022,287.0,355.27200000000005,6.0,9,4883.0,17.0,25.0,7,72.01,5,Chrysler,United States,minivan,automatic,rack & pinion,disc,disc,gasoline
70200.0,2022,287.0,355.27200000000005,6.0,9,4521.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,rack & pinion,disc,disc,gasoline
77731.0,2023,287.0,355.27200000000005,4.0,9,4883.0,17.0,25.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
80640.0,2022,287.0,355.27200000000005,4.0,9,4883.0,17.0,25.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
76608.0,2022,287.0,355.27200000000005,4.0,9,4521.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
80712.0,2022,260.0,400.02,6.0,8,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
68400.0,2022,260.0,400.02,6.0,8,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
59861.0,2022,300.0,357.98400000000004,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,power,disc,disc,gasoline
68213.0,2022,260.0,400.02,6.0,1,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
62338.0,2022,260.0,400.02,6.0,1,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
49306.0,2022,287.0,355.27200000000005,6.0,9,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
46238.0,2022,287.0,355.27200000000005,6.0,9,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
60466.0,2022,260.0,400.02,6.0,1,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
41659.0,2022,287.0,355.27200000000005,6.0,9,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
59213.0,2022,287.0,355.27200000000005,4.0,9,4521.0,19.0,28.0,7,72.01,4,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
52085.0,2022,292.0,352.56,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,rack & pinion,disc,disc,gasoline
46958.0,2022,292.0,352.56,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,rack & pinion,disc,disc,gasoline
73210.0,2021,260.0,400.02,6.0,1,5010.0,18.0,23.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
65333.0,2021,260.0,158.65200000000002,6.0,1,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
60898.0,2021,260.0,400.02,6.0,1,5010.0,23.0,27.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
57586.0,2021,260.0,400.02,6.0,1,5010.0,20.0,26.0,7,62.535,5,Chrysler,United States,minivan,automatic,power,disc,disc,hybrid
53842.0,2021,300.0,357.98400000000004,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,power,disc,disc,gasoline
47808.0,2021,292.0,352.56,6.0,8,4267.0,18.0,27.0,5,70.115,4,Chrysler,United States,sedan,automatic,power,disc,disc,gasoline
43848.0,2021,292.0,352.56,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,power,disc,disc,gasoline
47794.0,2021,292.0,352.56,6.0,8,4267.0,18.0,27.0,5,70.115,4,Chrysler,United States,sedan,automatic,power,disc,disc,gasoline
43834.0,2021,292.0,352.56,6.0,8,4013.0,19.0,30.0,5,70.115,4,Chrysler,United States,sedan,automatic,power,disc,disc,gasoline
72000.0,2021,287.0,355.27200000000005,6.0,9,3975.0,20.0,26.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
64800.0,2021,287.0,355.27200000000005,6.0,9,3975.0,20.0,26.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
57600.0,2021,287.0,355.27200000000005,6.0,9,3975.0,19.0,28.0,7,72.01,5,Chrysler,United States,van,automatic,power,disc,disc,gasoline
47866.0,2021,287.0,355.27200000000005,6.0,9,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
43258.0,2021,287.0,355.27200000000005,6.0,9,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
39211.0,2021,287.0,355.27200000000005,6.0,9,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
60898.0,2020,260.0,400.02,6.0,8,4987.0,20.0,26.0,7,62.535,5,Chrysler,United States,van,automatic,power,disc,disc,hybrid
57586.0,2020,260.0,400.02,6.0,8,4987.0,20.0,26.0,7,62.535,5,Chrysler,United States,van,automatic,power,disc,disc,hybrid
42898.0,2020,287.0,262.0,6.0,8,3600.0,19.0,28.0,8,72.01,5,Chrysler,United States,van,automatic,power,disc,disc,gasoline
38866.0,2020,287.0,262.0,6.0,8,3600.0,19.0,28.0,8,72.01,5,Chrysler,United States,van,automatic,power,disc,disc,gasoline
50400.0,2021,287.0,355.27200000000005,4.0,9,3975.0,19.0,28.0,7,72.01,5,Chrysler,United States,van,automatic,power,disc,disc,gasoline
64354.0,2020,287.0,355.27200000000005,4.0,8,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,van,automatic,power,disc,disc,gasoline
57226.0,2020,287.0,355.27200000000005,4.0,8,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,minivan,automatic,power,disc,disc,gasoline
64354.0,2020,287.0,355.27200000000005,4.0,8,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,van,automatic,power,disc,disc,gasoline
52906.0,2020,287.0,355.27200000000005,4.0,8,4330.0,19.0,28.0,7,72.01,5,Chrysler,United States,van,automatic,rack & pinion,disc,disc,gasoline
258912.0,2022,527.0,684.7800000000001,8.0,8,4107.0,18.0,24.0,2,73.147,2,Aston Martin,China,convertible,automatic,power,disc,disc,gasoline
476064.0,2023,715.0,663.0,1.0,8,4068.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,China,coupe,automatic,power,disc,disc,gasoline
455472.0,2022,715.0,663.0,4.0,8,4068.0,14.0,24.0,4,68.22,2,Aston Martin,China,coupe,automatic,rack & pinion,disc,disc,gasoline
242640.0,2023,527.0,684.7800000000001,4.0,8,3975.0,20.0,26.0,2,73.147,2,Aston Martin,United Kingdom,coupe,automatic,rack & pinion,disc,disc,gasoline
411264.0,2022,503.0,695.628,8.0,8,4134.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
648000.0,2022,595.0,630.5400000000001,6.0,8,3833.0,11.0,15.0,2,78.0,2,Aston Martin,United Kingdom,coupe,manual,power,disc,disc,gasoline
334080.0,2022,697.0,899.028,8.0,9,4940.0,20.0,26.0,5,85.275,4,Aston Martin,United Kingdom,suv,automatic,power,disc,disc,gasoline
254736.0,2022,542.0,699.696,8.0,9,4940.0,14.0,20.0,5,85.275,4,Aston Martin,United Kingdom,suv,automatic,power,disc,disc,gasoline
200160.0,2022,527.0,684.7800000000001,8.0,8,3975.0,20.0,26.0,2,73.147,2,Aston Martin,United Kingdom,coupe,automatic,rack & pinion,disc,disc,gasoline
481968.0,2022,715.0,899.028,1.0,8,4107.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
318096.0,2022,528.0,695.628,8.0,8,4134.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,rack & pinion,disc,disc,premium
211680.0,2022,503.0,684.7800000000001,8.0,8,3975.0,18.0,24.0,2,73.147,2,Aston Martin,United Kingdom,convertible,automatic,rack & pinion,disc,disc,gasoline
354096.0,2022,630.0,699.696,2.0,8,4134.0,15.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,rack & pinion,disc,disc,premium
296064.0,2022,528.0,695.628,8.0,8,3880.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,rack & pinion,disc,disc,premium
476064.0,2023,715.0,899.028,1.0,8,4068.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
354096.0,2022,630.0,699.696,2.0,8,4134.0,15.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
455472.0,2022,715.0,899.028,1.0,8,4068.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
481968.0,2022,715.0,899.028,1.0,8,4107.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
254736.0,2022,542.0,699.696,8.0,9,4940.0,14.0,18.0,5,85.275,4,Aston Martin,United Kingdom,suv,automatic,power,disc,disc,gasoline
5040000.0,2022,1000.0,899.028,1.0,7,4107.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
200160.0,2022,503.0,684.7800000000001,8.0,8,3975.0,18.0,24.0,2,73.147,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,gasoline
1814400.0,2023,1000.0,400.02,4.0,8,3975.0,20.0,26.0,2,68.22,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,hybrid
5040000.0,2022,1160.0,899.028,1.0,8,3975.0,20.0,26.0,2,68.22,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
525168.0,2022,715.0,899.028,1.0,8,4107.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
498672.0,2022,715.0,899.028,1.0,8,4068.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
346896.0,2022,503.0,695.628,8.0,8,4134.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
411264.0,2022,503.0,695.628,8.0,8,3880.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
254736.0,2022,542.0,699.696,8.0,9,4940.0,14.0,18.0,5,85.275,4,Aston Martin,United Kingdom,suv,automatic,power,disc,disc,gasoline
481968.0,2021,715.0,899.028,1.0,8,4107.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
342576.0,2021,503.0,695.628,8.0,8,4134.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
318096.0,2021,503.0,695.628,8.0,8,4134.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
296064.0,2021,503.0,695.628,8.0,8,3880.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
455472.0,2021,715.0,899.028,1.0,8,4068.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
210240.0,2021,503.0,625.1160000000001,8.0,7,3975.0,20.0,26.0,2,73.147,2,Aston Martin,United Kingdom,coupe,manual,power,disc,disc,gasoline
295186.0,2020,503.0,625.1160000000001,8.0,7,3975.0,20.0,26.0,2,73.147,2,Aston Martin,United Kingdom,coupe,manual,power,disc,disc,gasoline
230400.0,2021,503.0,684.7800000000001,8.0,8,3975.0,18.0,25.0,2,73.147,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,gasoline
1958400.0,2022,1000.0,400.02,4.0,8,3975.0,20.0,26.0,2,68.22,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,hybrid
347040.0,2020,630.0,699.696,1.0,8,4134.0,15.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
295186.0,2020,503.0,625.1160000000001,8.0,7,3975.0,20.0,26.0,2,73.147,2,Aston Martin,United Kingdom,coupe,manual,power,disc,disc,gasoline
1814400.0,2021,1000.0,400.02,4.0,8,3975.0,20.0,26.0,2,68.22,2,Aston Martin,United Kingdom,roadster,automatic,power,disc,disc,hybrid
1368000.0,2021,700.0,752.58,4.0,8,3975.0,20.0,26.0,2,68.22,2,Aston Martin,United Kingdom,coupe,automatic,power,carbon ceramic,carbon ceramic,gasoline
254736.0,2021,542.0,699.696,8.0,9,3975.0,20.0,26.0,5,85.275,4,Aston Martin,United Kingdom,suv,automatic,power,disc,disc,premium
220306.0,2020,503.0,684.7800000000001,8.0,8,3975.0,18.0,24.0,2,73.147,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,gasoline
230400.0,2021,503.0,684.7800000000001,8.0,8,3975.0,18.0,25.0,2,73.147,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,gasoline
482400.0,2020,715.0,899.028,4.0,8,4107.0,14.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,rack & pinion,abs,disc,premium
473904.0,2020,715.0,900.384,4.0,8,4068.0,12.0,22.0,4,77.69500000000001,2,Aston Martin,United Kingdom,coupe,automatic,rack & pinion,disc,disc,premium
250013.0,2020,290.0,400.02,8.0,7,3549.0,18.0,24.0,2,73.147,2,Aston Martin,United Kingdom,coupe,automatic,rack & pinion,disc,disc,gasoline
386683.0,2020,503.0,695.628,4.0,8,4134.0,18.0,24.0,4,77.69500000000001,2,Aston Martin,United Kingdom,convertible,automatic,rack & pinion,disc,disc,premium
290621.0,2020,503.0,675.288,8.0,8,3975.0,20.0,26.0,2,68.22,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
254736.0,2021,542.0,699.696,8.0,9,3975.0,20.0,26.0,5,85.275,4,Aston Martin,United Kingdom,suv,automatic,power,disc,disc,gasoline
352426.0,2018,552.0,630.5400000000001,1.0,8,4387.0,14.000863095238095,21.579311926605502,4,75.8,2,Aston Martin,United Kingdom,sedan,automatic,power,disc,disc,premium
549662.0,2018,595.0,630.5400000000001,1.0,8,4065.0,13.214297752808989,20.10380341880342,4,64.43,2,Aston Martin,United Kingdom,convertible,automatic,power,disc,disc,premium
518558.0,2018,595.0,630.5400000000001,1.0,8,3833.0,13.214297752808989,20.10380341880342,2,64.43,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
366034.0,2018,600.0,699.696,1.0,8,4133.0,14.169548192771083,27.672294117647063,4,64.43,2,Aston Martin,United Kingdom,coupe,automatic,power,disc,disc,premium
576000.0,2023,819.0,739.0200000000001,6.0,8,3975.0,20.0,26.0,2,65.188,2,Ferrari,Maranello,convertible,automatic,rack & pinion,disc,disc,hybrid
675806.0,2022,789.0,718.6800000000001,1.0,7,3527.0,12.0,16.0,2,92.097,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
400392.0,2022,710.0,770.2080000000001,8.0,7,3975.0,15.0,18.0,2,86.033,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
3240000.0,2022,829.0,696.984,2.0,8,3975.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,gasoline
519696.0,2022,818.0,740.3760000000001,6.0,8,3975.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
462816.0,2022,818.0,740.3760000000001,6.0,8,3975.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
730080.0,2022,769.0,800.0400000000001,8.0,8,3593.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
2592000.0,2021,800.0,718.6800000000001,2.0,8,3975.0,9.0,17.0,2,89.823,4,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
2592000.0,2021,800.0,718.6800000000001,2.0,8,3975.0,9.0,17.0,2,89.823,4,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
519696.0,2022,818.0,740.3760000000001,6.0,8,3975.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
462816.0,2022,818.0,740.3760000000001,6.0,8,3975.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
803520.0,2022,986.0,800.0400000000001,8.0,8,3975.0,20.0,24.0,2,56.85,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
486720.0,2021,788.0,717.3240000000001,2.0,7,3593.0,12.0,16.0,2,92.097,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
803520.0,2021,986.0,800.0400000000001,8.0,8,3975.0,20.0,24.0,2,56.85,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
435600.0,2021,710.0,770.2080000000001,8.0,7,3975.0,15.0,18.0,2,86.033,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
403200.0,2021,710.0,770.2080000000001,8.0,7,3164.0,15.0,19.0,2,86.033,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
803520.0,2021,986.0,800.0400000000001,8.0,8,3975.0,19.0,23.0,2,68.22,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
900000.0,2020,986.0,800.0400000000001,8.0,8,3975.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
523771.0,2020,789.0,718.6800000000001,1.0,7,3527.0,12.0,16.0,2,92.097,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
398232.0,2020,710.0,770.2080000000001,8.0,7,3975.0,16.0,29.0,2,86.033,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,premium
482400.0,2020,788.0,717.3240000000001,1.0,7,3593.0,12.0,16.0,2,92.097,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
429120.0,2020,680.0,696.984,1.0,7,4233.0,12.0,17.0,4,90.96,4,Ferrari,Maranello,wagon,automatic,power,disc,disc,premium
324000.0,2020,611.51,760.0,8.0,8,3461.0,20.0,26.0,2,68.22,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
504000.0,2020,711.0,768.8520000000001,8.0,7,3274.0,20.0,26.0,2,86.033,2,Ferrari,Maranello,convertible,automatic,power,disc,disc,gasoline
481536.0,2018,661.0,760.716,8.0,7,3362.0,12.995276243093922,19.12313008130081,2,64.43,2,Ferrari,Maranello,roadster,automatic,power,disc,disc,premium
433440.0,2018,661.0,760.716,8.0,7,3251.0,12.995276243093922,19.12313008130081,2,64.43,2,Ferrari,Maranello,coupe,automatic,power,disc,disc,premium
441792.0,2018,600.0,760.716,8.0,7,4111.0,20.0,16.921906474820144,4,75.8,2,Ferrari,Maranello,hatchback,automatic,power,disc,disc,premium
344160.0,2023,631.0,564.096,1.0,7,3172.0,20.0,26.0,2,79.96900000000001,2,Lamborghini,Italy,coupe,automatic,rack & pinion,disc,disc,premium
344160.0,2022,631.0,564.096,1.0,7,3172.0,13.0,15.0,2,79.96900000000001,2,Lamborghini,Italy,coupe,automatic,power,disc,disc,premium
331200.0,2022,641.0,850.2120000000001,8.0,8,4850.0,12.0,17.0,5,75.042,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
561600.0,2022,641.0,848.8560000000001,8.0,8,4844.0,12.0,17.0,5,85.275,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
344160.0,2023,631.0,564.096,1.0,7,3172.0,20.0,26.0,2,79.96900000000001,2,Lamborghini,Italy,coupe,automatic,rack & pinion,disc,disc,premium
717480.0,2022,769.0,687.4920000000001,1.0,7,3417.0,9.0,15.0,2,85.275,2,Lamborghini,Italy,coupe,automatic,power,disc,disc,gasoline
601661.0,2022,729.0,687.4920000000001,1.0,7,3843.0,9.0,15.0,2,85.275,2,Lamborghini,Italy,coupe,automatic,power,disc,disc,premium
601661.0,2021,729.0,687.4920000000001,1.0,7,3975.0,9.0,15.0,2,85.275,2,Lamborghini,Italy,coupe,automatic,rack & pinion,disc,disc,premium
1189310.0,2022,759.0,718.6800000000001,1.0,7,3247.0,11.0,15.0,2,85.275,2,Lamborghini,Italy,coupe,automatic,rack & pinion,disc,disc,premium
330466.0,2022,641.0,848.8560000000001,8.0,8,4844.0,12.0,17.0,5,85.275,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
787450.0,2022,769.0,720.0360000000001,2.0,7,3975.0,9.0,15.0,2,85.275,2,Lamborghini,Italy,convertible,automatic,power,ventilated disc,ventilated disc,gasoline
3801600.0,2022,814.0,755.292,2.0,8,3516.0,11.0,16.0,2,79.96900000000001,2,Lamborghini,Italy,coupe,automatic,power,ventilated disc,ventilated disc,premium
717480.0,2022,769.0,720.0360000000001,2.0,7,3975.0,9.0,15.0,2,85.275,2,Lamborghini,Italy,coupe,automatic,power,ventilated disc,ventilated disc,gasoline
717494.0,2022,769.0,720.0360000000001,2.0,7,3975.0,9.0,15.0,2,85.275,2,Lamborghini,Italy,coupe,automatic,power,ventilated disc,ventilated disc,gasoline
376235.0,2022,610.0,560.028,1.0,7,3975.0,13.0,18.0,2,79.96900000000001,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
472087.0,2022,630.0,565.452,1.0,7,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
313920.0,2021,641.0,848.8560000000001,8.0,8,4844.0,12.0,17.0,5,85.275,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
300341.0,2021,610.0,560.028,1.0,7,3975.0,13.0,18.0,2,83.00099999999999,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
376229.0,2021,630.0,599.3520000000001,1.0,7,3975.0,13.0,18.0,2,79.96900000000001,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
313920.0,2021,641.0,848.8560000000001,8.0,8,4844.0,12.0,17.0,5,85.275,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
472075.0,2022,630.0,565.452,1.0,7,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
344491.0,2021,641.0,848.8560000000001,8.0,8,4844.0,12.0,17.0,5,85.275,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
5039997.0,2021,830.0,400.02,4.0,8,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,convertible,automatic,power,disc,disc,premium
413856.0,2020,630.0,599.3520000000001,1.0,7,3975.0,13.0,18.0,2,79.96900000000001,2,Lamborghini,Italy,convertible,automatic,power,disc,disc,premium
5328000.0,2020,819.0,400.02,1.0,8,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,coupe,automatic,power,carbon ceramic,carbon ceramic,premium
298541.0,2020,641.0,848.8560000000001,8.0,8,4843.0,12.0,17.0,5,75.042,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
4748587.0,2021,819.0,400.02,1.0,8,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,coupe,automatic,power,carbon ceramic,carbon ceramic,premium
5328000.0,2021,819.0,400.02,2.0,8,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,coupe,automatic,power,carbon ceramic,carbon ceramic,premium
5328000.0,2020,819.0,400.02,1.0,8,3975.0,20.0,26.0,2,68.22,2,Lamborghini,Italy,coupe,automatic,power,carbon ceramic,carbon ceramic,premium
313920.0,2021,641.0,850.2120000000001,4.0,8,4850.0,12.0,17.0,5,75.042,4,Lamborghini,Italy,suv,automatic,power,disc,disc,premium
648000.0,2021,770.0,720.0360000000001,4.0,7,3975.0,20.0,26.0,2,72.01,2,Lamborghini,Italy,coupe,automatic,rack & pinion,disc,disc,premium
300341.0,2021,610.0,560.028,1.0,7,3062.0,13.0,18.0,2,83.00099999999999,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
413856.0,2021,290.0,400.02,4.0,8,3975.0,20.0,26.0,4,68.22,4,Lamborghini,Italy,suv,automatic,power,ventilated disc,ventilated disc,premium
422496.0,2020,610.0,560.028,4.0,8,3399.0,13.140474860335198,18.09342307692308,2,68.22,2,Lamborghini,Italy,roadster,automatic,electric rack & pinion,disc,disc,premium
518112.0,2020,640.0,600.7080000000001,1.0,8,3322.0,11.879520202020204,22.19004716981132,2,68.22,2,Lamborghini,Italy,roadster,automatic,electric rack & pinion,disc,disc,premium
374976.0,2020,580.0,539.688,4.0,8,3326.0,12.995276243093922,17.819280303030304,2,68.22,2,Lamborghini,Italy,roadster,automatic,electric rack & pinion,disc,disc,premium
376229.0,2020,640.0,600.7080000000001,1.0,8,3046.0,12.000739795918369,22.83635922330097,2,68.22,2,Lamborghini,Italy,coupe,automatic,electric rack & pinion,disc,disc,premium
